Lola of Liberty,skill_freedom_fury_6,Freedom Fury 6,"Deal <OFF>[155%] damage<> to target enemy, inflicting <DB>3 Speed Down<> for 2 turns. If Uncle Sam Bugs is an ally, inflict <DB>Stun<> as well",On Tap,2,1
Lola of Liberty,skill_statues_enlightment_1,Statue's Enlightment 1,"While in Arena this toon has <SP>+10% Stats<>. While placed on Defense, <SP>remove all Debuffs<> from your team at the start of the first turn.",Passive,None,None
Lola of Liberty,skill_statues_enlightment_feedback,Statue's Enlightment,This toon has increased Stats!,Invisible,None,None
Prisoner Mugsy,skill_shakedown_1,Shakedown 1,"Deal <OFF>[60%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_shakedown_2,Shakedown 2,"Deal <OFF>[65%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_shakedown_3,Shakedown 3,"Deal <OFF>[70%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_shakedown_4,Shakedown 4,"Deal <OFF>[75%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_shakedown_5,Shakedown 5,"Deal <OFF>[80%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_shakedown_6,Shakedown 6,"Deal <OFF>[90%] damage<> to target enemy, <SP>Stealing Defense Up and Taunt<>",On Tap,0,None
Prisoner Mugsy,skill_the_muscle_1,The Muscle 1,"When this toon <SP>Steals<> for the third time, gain a <SP>Key<>. While this toon remains in battle, enemies have <DB>-15% Critical Chance<> and <DB>-5% Attack<> for each Key your team has.",Passive,None,None
Prisoner Mugsy,skill_the_muscle_key_feedback,Prison Key,This toon has found the Key,Invisible,None,None
Prisoner Mugsy,skill_get_on_boots_1,Get On Boots 1,"Gain <DEF>Taunt<>, <DEF>Defense Up<> and <SP>Counter Chance Up<> for 2 turns, <H>healing for 10% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_get_on_boots_2,Get On Boots 2,"Gain <DEF>Taunt<>, <DEF>Defense Up<> and <SP>Counter Chance Up<> for 2 turns, <H>healing for 15% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_get_on_boots_3,Get On Boots 3,"Gain <DEF>Taunt<>, <DEF>Defense Up<> and <SP>2 Counter Chance Up<> for 2 turns, <H>healing for 15% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_get_on_boots_4,Get On Boots 4,"Gain <DEF>Taunt<>, <DEF>Defense Up<> and <SP>2 Counter Chance Up<> for 2 turns, <H>healing for 20% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_get_on_boots_5,Get On Boots 5,"Gain <DEF>Taunt<>, <DEF>2 Defense Up<> and <SP>3 Counter Chance Up<> for 2 turns, <H>healing for 20% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_get_on_boots_6,Get On Boots 6,"Gain <DEF>Taunt<>, <DEF>2 Defense Up<> and <SP>3 Counter Chance Up<> for 2 turns, <H>healing for 30% Max Health<>. If placed on Arena Offense, also <SP>Steals Damage Immunity<> from the target enemy.",On Tap,2,None
Prisoner Mugsy,skill_incriminate_1,Incriminate 1,"While this toon has <DEF>Taunt<>, enemies have 40% chance to <SP>Steal 1 Stat Down<> whenever they attack this toon, and while your team has 2 or more Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_incriminate_2,Incriminate 2,"While this toon has <DEF>Taunt<>, enemies have 60% chance to <SP>Steal 1 Stat Down<> whenever they attack this toon, and while your team has at least 2 Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_incriminate_3,Incriminate 3,"While this toon has <DEF>Taunt<>, enemies have 60% chance to <SP>Steal 1 Stat Down<> whenever they attack this toon, and while your team has 2 or more Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_incriminate_4,Incriminate 4,"While this toon has <DEF>Taunt<>, enemies have 80% chance to <SP>Steal 1 Stat Down or Special Stat Down<> whenever they attack this toon, and while your team has 2 or more Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_incriminate_5,Incriminate 5,"While this toon has <DEF>Taunt<>, enemies have 80% chance to <SP>Steal 2 Stat Downs or Special Stat Downs<> whenever they attack this toon, and while your team has 2 or more Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_incriminate_6,Incriminate 6,"While this toon has <DEF>Taunt<>, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> whenever they attack this toon, and while your team has 2 or more Keys, enemies <SP>Steal 2 Stat Downs or Special Stat Downs<> from Prisoner allies they attack.",Passive,None,None
Prisoner Mugsy,skill_yard_time_1,Yard Time 1,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal Stat Up <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 60% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Mugsy,skill_yard_time_2,Yard Time 2,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal Stat Up <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 65% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Mugsy,skill_yard_time_3,Yard Time 3,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal 2 Stat Ups <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 70% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Mugsy,skill_yard_time_4,Yard Time 4,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal 2 Stat Ups <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 75% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Mugsy,skill_yard_time_5,Yard Time 5,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal 3 Stat Ups <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 80% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Mugsy,skill_yard_time_6,Yard Time 6,"Whenever an enemy gains <DEF>Taunt<>, unless Incapacitated, <SP>Steal 3 Stat Ups <> from them, and whenever an enemy loses <DEF>Taunt<>, grant them 100% <DB>Taunt Resistance<>.",Passive,None,None
Prisoner Finster,skill_pointy_pacifier_1,Pointy Pacifier 1,"Deal <OFF>[70%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_pointy_pacifier_2,Pointy Pacifier 2,"Deal <OFF>[75%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_pointy_pacifier_3,Pointy Pacifier 3,"Deal <OFF>[80%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_pointy_pacifier_4,Pointy Pacifier 4,"Deal <OFF>[85%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_pointy_pacifier_5,Pointy Pacifier 5,"Deal <OFF>[90%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_pointy_pacifier_6,Pointy Pacifier 6,"Deal <OFF>[100%] damage<>, <SP>Stealing Attack Up, Piercing Up and Critical Chance Up<>.",On Tap,0,None
Prisoner Finster,skill_the_distraction_1,The Distraction 1,"When this toon <SP>Steals<> for the third time, gain a Key. While this toon remains in battle, enemies have <DB>-15% Recovery<> for each Key your team has.",Passive,None,None
Prisoner Finster,skill_the_distraction_key_feedback,Prison Key,This toon has found the Key,Invisible,None,None
Prisoner Finster,skill_prison_break_1,Prison Break 1,"Deal <OFF>[95%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>35% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_prison_break_2,Prison Break 2,"Deal <OFF>[100%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>35% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_prison_break_3,Prison Break 3,"Deal <OFF>[105%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>35% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_prison_break_4,Prison Break 4,"Deal <OFF>[110%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>75% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_prison_break_5,Prison Break 5,"Deal <OFF>[115%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>75% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_prison_break_6,Prison Break 6,"Deal <OFF>[125%] damage<> to target enemy. Then, for each Key your team has, call a random ally to <OFF>Assist<> for <OFF>75% of their Attack<> against the most injured enemy.",On Tap,2,None
Prisoner Finster,skill_backup_plan_1,Backup Plan 1,"Deal <OFF>[80%] damage<> to target enemy, <SP>Stealing a Stat Up<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_backup_plan_2,Backup Plan 2,"Deal <OFF>[85%] damage<> to target enemy, <SP>Stealing a Stat Up<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_backup_plan_3,Backup Plan 3,"Deal <OFF>[90%] damage<> to target enemy, <SP>Stealing 2 Stat Ups<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_backup_plan_4,Backup Plan 4,"Deal <OFF>[95%] damage<> to target enemy, <SP>Stealing 2 Stat Ups<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_backup_plan_5,Backup Plan 5,"Deal <OFF>[100%] damage<> to target enemy, <SP>Stealing 4 Stat Ups<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_backup_plan_6,Backup Plan 6,"Deal <OFF>[110%] damage<> to target enemy, <SP>Stealing 4 Stat Ups<>. Then, if the target has no Stat Ups or Special Stat Ups, Deal an additional <OFF>[40%] damage<>.",On Tap,1,None
Prisoner Finster,skill_tag_along_1,Tag Along 1,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, have a 40% chance to <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Prisoner Finster,skill_tag_along_2,Tag Along 2,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, have a 50% chance to <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Prisoner Finster,skill_tag_along_3,Tag Along 3,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, have a 60% chance to <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Prisoner Finster,skill_tag_along_4,Tag Along 4,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, have a 70% chance to <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Prisoner Finster,skill_tag_along_5,Tag Along 5,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, have a 80% chance to <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Prisoner Finster,skill_tag_along_6,Tag Along 6,"Once per turn and unless Incapacitated, when an enemy has a Buff Stolen, <SP>Steal a Special Stat Up<> from them.",Passive,None,None
Thoth Beaky,skill_mystic_quill_1,Mystic Quill 1,"Deal <OFF>[65%] damage<> to target enemy, gaining <DEF>2 Defense Up<>. If 2 or more allies are defeated, <DB>Stun<> target enemy as well.",On Tap,0,None
Thoth Beaky,skill_mystic_quill_2,Mystic Quill 2,"Deal <OFF>[70%] damage<> to target enemy, gaining <DEF>2 Defense Up<>. If 2 or more allies are defeated, <DB>Stun<> target enemy as well.",On Tap,0,None
Thoth Beaky,skill_mystic_quill_3,Mystic Quill 3,"Deal <OFF>[75%] damage<> to target enemy, gaining <DEF>2 Defense Up<>. If 2 or more allies are defeated, <DB>Stun<> target enemy as well.",On Tap,0,None
Thoth Beaky,skill_mystic_quill_4,Mystic Quill 4,"Deal <OFF>[80%] damage<> to target enemy, gaining <DEF>2 Defense Up<>. If 2 or more allies are defeated, <DB>Stun<> target enemy as well.",On Tap,0,None
Thoth Beaky,skill_mystic_quill_5,Mystic Quill 5,"Deal <OFF>[90%] damage<> to target enemy, gaining <DEF>2 Defense Up<>. If 2 or more allies are defeated, <DB>Stun<> target enemy as well.",On Tap,0,None
Thoth Beaky,skill_judge_unjust_1,Judge Unjust 1,"Whenever an ally is defeated, unless Incapacitated, inflict <DB>Attack Down<> on all enemies, <H>heal for 15% Max Health<>, and if this toon lacks Taunt, gain <DEF>Taunt<>.",Passive,None,None
Thoth Beaky,skill_judge_unjust_2,Judge Unjust 2,"Whenever an ally is defeated, unless Incapacitated, inflict <DB>Attack Down<> on all enemies, <H>heal for 20% Max Health<>, and if this toon lacks Taunt, gain <DEF>Taunt<>.",Passive,None,None
Thoth Beaky,skill_judge_unjust_3,Judge Unjust 3,"Whenever an ally is defeated, unless Incapacitated, inflict <DB>2 Attack Down<> on all enemies, <H>heal for 20% Max Health<>, and if this toon lacks Taunt, gain <DEF>Taunt<>.",Passive,None,None
Thoth Beaky,skill_judge_unjust_4,Judge Unjust 4,"Whenever an ally is defeated, unless Incapacitated, inflict <DB>3 Attack Down<> on all enemies, <H>heal for 22% Max Health<>, and if this toon lacks Taunt, gain <DEF>Taunt<>.",Passive,None,None
Thoth Beaky,skill_judge_unjust_5,Judge Unjust 5,"Whenever an ally is defeated, unless Incapacitated, inflict <DB>5 Attack Down<> on all enemies, <H>heal for 25% Max Health<>, and if this toon lacks Taunt, gain <DEF>Taunt<>.",Passive,None,None
Thoth Beaky,skill_timid_taunt_1,Timid Taunt 1,"Gain <DEF>Taunt<> and grant your team <DEF>Defense Up<>. Once per battle, if any Divine team member is defeated, <SP>revive<> a random ally with 50% max health as well.",On Tap,2,None
Thoth Beaky,skill_timid_taunt_2,Timid Taunt 2,"Gain <DEF>Taunt<> and grant your team <DEF>1-2 Defense Up<>. Once per battle, if any Divine team member is defeated, <SP>revive<> a random ally with 50% max health as well.",On Tap,2,None
Thoth Beaky,skill_timid_taunt_3,Timid Taunt 3,"Gain <DEF>Taunt<> and grant your team <DEF>2 Defense Up<>. Once per battle, if any Divine team member is defeated, <SP>revive<> a random ally with 50% max health as well.",On Tap,2,None
Thoth Beaky,skill_timid_taunt_4,Timid Taunt 4,"Gain <DEF>Taunt<> and grant your team <DEF>2-3 Defense Up<>. Once per battle, if any Divine team member is defeated, <SP>revive<> a random ally with 50% max health as well.",On Tap,2,None
Thoth Beaky,skill_timid_taunt_5,Timid Taunt 5,"Gain <DEF>Taunt<> and grant your team <DEF>3 Defense Up<> for 2 turns. Once per battle, if any Divine team member is defeated, <SP>revive<> a random ally with 50% max health as well.",On Tap,2,None
Thoth Beaky,skill_ibis_indecision_1,Ibis Indecision 1,"Deal <OFF>[30%] damage<> to the enemy with the Highest Turn Meter, <DB>removing 6% Turn Meter<>. <SP>Repeat<> this 2 additional times.",On Tap,2,None
Thoth Beaky,skill_ibis_indecision_2,Ibis Indecision 2,"Deal <OFF>[30%] damage<> to the enemy with the Highest Turn Meter, <DB>removing 8% Turn Meter<>. <SP>Repeat<> this 2 additional times.",On Tap,2,None
Thoth Beaky,skill_ibis_indecision_3,Ibis Indecision 3,"Deal <OFF>[35%] damage<> to the enemy with the Highest Turn Meter, <DB>removing 10% Turn Meter<>. <SP>Repeat<> this 2 additional times.",On Tap,2,None
Thoth Beaky,skill_ibis_indecision_4,Ibis Indecision 4,"Deal <OFF>[35%] damage<> to the enemy with the Highest Turn Meter, <DB>removing 12% Turn Meter<>. <SP>Repeat<> this 2 additional times.",On Tap,2,None
Thoth Beaky,skill_ibis_indecision_5,Ibis Indecision 5,"Deal <OFF>[45%] damage<> to the enemy with the Highest Turn Meter, <DB>removing 15% Turn Meter<>. <SP>Repeat<> this 2 additional times.",On Tap,2,None
Thoth Beaky,skill_bring_balance_1,Bring Balance 1,"While this toon remains in battle, unless incapacitated, whenever a team member is damaged, inflict <DB>Attack Down<> on the attacking enemy, and while any ally is defeated, team members have <DEF>+14% Defense<>.",Passive,None,None
Thoth Beaky,skill_bring_balance_2,Bring Balance 2,"While this toon remains in battle, unless incapacitated, whenever a team member is damaged, inflict <DB>Attack Down<> on the attacking enemy, and while any ally is defeated, team members have <DEF>+16% Defense<>.",Passive,None,None
Thoth Beaky,skill_bring_balance_3,Bring Balance 3,"While this toon remains in battle, unless incapacitated, whenever a team member is damaged, inflict <DB>Attack Down<> on the attacking enemy, and while any ally is defeated, team members have <DEF>+18% Defense<>.",Passive,None,None
Thoth Beaky,skill_bring_balance_4,Bring Balance 4,"While this toon remains in battle, unless incapacitated, whenever a team member is damaged, inflict <DB>Attack Down<> on the attacking enemy, and while any ally is defeated, team members have <DEF>+20% Defense<>.",Passive,None,None
Thoth Beaky,skill_bring_balance_5,Bring Balance 5,"Whenever a team member is damaged, inflict <DB>Attack Down<> on the attacking enemy, and, while this toon remains in battle, team members have <DEF>+25% Defense<> while any ally is defeated.",Passive,None,None
Thoth Beaky,skill_moon_magic_1,Moon Magic 1,"While in Alliance Wars, Pyramid team members have <SP>+10% Stats<>, and while placed on Offense, whenever this toon is defeated, all team members gain <DEF>5 Defense Up<> for 2 turns, and if an allied Anubis K-9 defeated this toon, all team members are <H>healed for 20% Max Health<>.",Passive,None,None
Thoth Beaky,skill_moon_magic_feedback,Moon Magic,<SP>Pyramid<> team members have <SP>+10% Stats<>.,Invisible,None,None
Pianist Daffy,skill_fowl_fingers_1,Fowl Fingers 1,"Deal <OFF>[85%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<>.",On Tap,0,
Pianist Daffy,skill_fowl_fingers_2,Fowl Fingers 2,"Deal <OFF>[90%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<>.",On Tap,0,
Pianist Daffy,skill_fowl_fingers_3,Fowl Fingers 3,"Deal <OFF>[90%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<> for 1-2 turns.",On Tap,0,
Pianist Daffy,skill_fowl_fingers_4,Fowl Fingers 4,"Deal <OFF>[95%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<> for 1-2 turns.",On Tap,0,
Pianist Daffy,skill_fowl_fingers_5,Fowl Fingers 5,"Deal <OFF>[95%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<> for 2 turns.",On Tap,0,
Pianist Daffy,skill_fowl_fingers_6,Fowl Fingers 6,"Deal <OFF>[100%] damage<> to target enemy, granting your team <OFF>Attack Up<> and <OFF>Piercing Up<> for 2 turns.",On Tap,0,
Pianist Daffy,skill_playing_it_again_1,Playing It Again 1,"Whenever a Carrotblanca ally attacks an enemy above 50% Max Health during their turn, unless Incapacitated, this toon Assists for <OFF>[50%] damage<>. If that enemy is below 50% Max Health, <SP>grant your team 15% Turn Meter<>.",Passive,None,None
Pianist Daffy,skill_bebop_n_quack_1,Bebop 'n' Quack 1,"Deal <OFF>[105%] damage<> to target enemy, inflicting <DB>2 Defense Down<>. Then for each <DB>Defense Down<> that enemy has (up to 4), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_bebop_n_quack_2,Bebop 'n' Quack 2,"Deal <OFF>[105%] damage<> to target enemy, inflicting <DB>2 Defense Down<> for 2 turns. Then for each <DB>Defense Down<> that enemy has (up to 5), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_bebop_n_quack_3,Bebop 'n' Quack 3,"Deal <OFF>[110%] damage<> to target enemy, inflicting <DB>2-3 Defense Down<> for 2 turns. Then for each <DB>Defense Down<> that enemy has (up to 6), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_bebop_n_quack_4,Bebop 'n' Quack 4,"Deal <OFF>[115%] damage<> to target enemy, inflicting <DB>3 Defense Down<> for 2 turns. Then for each <DB>Defense Down<> that enemy has (up to 7), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_bebop_n_quack_5,Bebop 'n' Quack 5,"Deal <OFF>[120%] damage<> to target enemy, inflicting <DB>3-4 Defense Down<> for 2 turns. Then for each <DB>Defense Down<> that enemy has (up to 8), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_bebop_n_quack_6,Bebop 'n' Quack 6,"Deal <OFF>[125%] damage<> to target enemy, inflicting <DB>4 Defense Down<> for 2 turns. Then for each <DB>Defense Down<> that enemy has (up to 10), gain <OFF>Attack Up<> or <OFF>Piercing Up<> for 2 turns.",On Tap,2,None
Pianist Daffy,skill_piano_pandemonium_1,Piano Pandemonium 1,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 35% of their Attack. Grant your team <OFF>2 Critical Chance Up<>.",On Tap,2,2
Pianist Daffy,skill_piano_pandemonium_2,Piano Pandemonium 2,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 40% of their Attack. Grant your team <OFF>2 Critical Chance Up<>.",On Tap,2,2
Pianist Daffy,skill_piano_pandemonium_3,Piano Pandemonium 3,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 40% of their Attack. Grant your team <OFF>2-3 Critical Chance Up<>.",On Tap,2,2
Pianist Daffy,skill_piano_pandemonium_4,Piano Pandemonium 4,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 45% of their Attack. Grant your team <OFF>2-3 Critical Chance Up<>.",On Tap,2,2
Pianist Daffy,skill_piano_pandemonium_5,Piano Pandemonium 5,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 45% of their Attack. Grant your team <OFF>3 Critical Chance Up<>.",On Tap,2,2
Pianist Daffy,skill_piano_pandemonium_6,Piano Pandemonium 6,"Deal <OFF>[50%] damage<> to target enemy, then call each ally to <OFF>Assist<> against that enemy for 50% of their Attack. Grant your team <OFF>Sure Critical<>.",On Tap,2,2
Pianist Daffy,skill_last_one_standing_1,Last One Standing 1,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>2.5% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_last_one_standing_2,Last One Standing 2,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>3% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_last_one_standing_3,Last One Standing 3,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>3.5% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_last_one_standing_4,Last One Standing 4,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>4% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_last_one_standing_5,Last One Standing 5,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>4.5% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_last_one_standing_6,Last One Standing 6,"While this toon remains in battle, whenever a team member <OFF>Assists<>, they deal an additional <OFF>5% Max Health Damage<> to all enemies. If that ally is a Carrotblanca toon, grant them <OFF>Critical Chance Up<> as well.",Passive,None,None
Pianist Daffy,skill_as_time_goes_by_1,As Time Goes By 1,"While in Arena, this toon has <SP>+10% Stats<>, and while placed on Defense, Last One Standing also inflicts <DB> Defense Down for 2 turns<>.",Passive,None,None
Pianist Daffy,skill_as_time_goes_by_feedback,As Time Goes By,This toon has increased stats!,Invisible,None,None
Issun-Boshi Speedy,skill_one_inch_cut_1,One-Inch Cut 1,"Deal <OFF>[85%] damage<> to target enemy, inflicting <DB>Defense Down<>.",On Tap,0,None
Issun-Boshi Speedy,skill_one_inch_cut_2,One-Inch Cut 2,"Deal <OFF>[85%] damage<> to target enemy, inflicting <DB>Defense Down and Debuff Resistance Down<>.",On Tap,0,None
Issun-Boshi Speedy,skill_one_inch_cut_3,One-Inch Cut 3,"Deal <OFF>[90%] damage<> to target enemy, inflicting <DB>Defense Down and Debuff Resistance Down<>.",On Tap,0,None
Issun-Boshi Speedy,skill_one_inch_cut_4,One-Inch Cut 4,"Deal <OFF>[95%] damage<> to target enemy, inflicting <DB>Defense Down and Debuff Resistance Down<>.",On Tap,0,None
Issun-Boshi Speedy,skill_one_inch_cut_5,One-Inch Cut 5,"Deal <OFF>[100%] damage<> to target enemy, inflicting <DB>Defense Down and Debuff Resistance Down<>.",On Tap,0,None
Issun-Boshi Speedy,skill_rice_bowl_raft_1,Rice Bowl Raft 1,"At the end of each of this toon's turns, unless Incapacitated, gain <DEF>Dodge Chance Up<> and <H>Steal 5% Max Health<> from a random enemy.",Passive,None,None
Issun-Boshi Speedy,skill_rice_bowl_raft_2,Rice Bowl Raft 2,"At the end of each of this toon's turns, unless Incapacitated, gain <DEF>Dodge Chance Up<> and <H>Steal 6% Max Health<> from a random enemy.",Passive,None,None
Issun-Boshi Speedy,skill_rice_bowl_raft_3,Rice Bowl Raft 3,"At the end of each of this toon's turns, unless Incapacitated, gain <DEF>1-2 Dodge Chance Up<> and <H>Steal 7% Max Health<> from a random enemy.",Passive,None,None
Issun-Boshi Speedy,skill_rice_bowl_raft_4,Rice Bowl Raft 4,"At the end of each of this toon's turns, unless Incapacitated, gain <DEF>1-2 Dodge Chance Up<> and <H>Steal 8% Max Health<> from a random enemy.",Passive,None,None
Issun-Boshi Speedy,skill_rice_bowl_raft_5,Rice Bowl Raft 5,"At the end of each of this toon's turns, unless Incapacitated, gain <DEF>2 Dodge Chance Up<> and <H>Steal 10% Max Health<> from a random enemy.",Passive,None,None
Issun-Boshi Speedy,skill_needle_point_precision_1,Needle Point Precision 1,"Deal <OFF>[100%] damage<> to target enemy. Inflict <DB>Stun<> if the target is an Attacker or <DB>Silence<> if the target is a Support. If the enemy is a Defender, <DB>Remove all Taunt<> from it.",On Tap,2,None
